,code,term
113,21975411000001104,Erythromycin ethyl succinate 500mg/5ml oral suspension
114,41949111000001108,Erythromycin ethyl succinate 500mg tablets
115,32506411000001108,Erythromycin ethyl succinate 500mg tablets
116,37376611000001104,Erythromycin ethyl succinate 500mg tablets
117,32163811000001106,Erythromycin ethyl succinate 500mg tablets
118,37149211000001103,Erythromycin ethyl succinate 500mg tablets
119,42203911000001103,Amoxicillin 250mg/5ml oral suspension sugar free
120,22610011000001109,Amoxicillin 250mg/5ml oral suspension sugar free
121,41098311000001101,Amoxicillin 250mg/5ml oral suspension sugar free
122,203311000001102,Amoxicillin 250mg/5ml oral suspension sugar free
123,693411000001108,Amoxicillin 250mg/5ml oral suspension sugar free
124,37033411000001105,Amoxicillin 250mg/5ml oral suspension sugar free
125,38787711000001106,Amoxicillin 250mg/5ml oral suspension sugar free
126,35852011000001108,Amoxicillin 250mg/5ml oral suspension sugar free
127,17782111000001101,Amoxicillin 250mg/5ml oral suspension sugar free
128,35591911000001106,Amoxicillin 250mg/5ml oral suspension sugar free
129,45171711000001107,Amoxicillin 250mg/5ml oral suspension sugar free
130,22609611000001105,Amoxicillin 125mg/5ml oral suspension sugar free
131,41097111000001104,Amoxicillin 125mg/5ml oral suspension sugar free
132,69611000001101,Amoxicillin 125mg/5ml oral suspension sugar free
133,416211000001100,Amoxicillin 125mg/5ml oral suspension sugar free
134,29993911000001107,Amoxicillin 125mg/5ml oral suspension sugar free
135,38785511000001105,Amoxicillin 125mg/5ml oral suspension sugar free
136,35852611000001101,Amoxicillin 125mg/5ml oral suspension sugar free
137,17781911000001109,Amoxicillin 125mg/5ml oral suspension sugar free
138,35591711000001109,Amoxicillin 125mg/5ml oral suspension sugar free
139,45572911000001109,Amoxicillin 125mg/5ml oral suspension sugar free
140,709111000001109,Amoxicillin 125mg/5ml oral suspension sugar free
141,29764511000001106,Amoxicillin 125mg/5ml oral suspension sugar free
142,222511000001108,Amoxicillin 125mg/5ml oral suspension sugar free
143,311000001109,Amoxicillin 125mg/5ml oral suspension sugar free
144,21775811000001105,Amoxicillin 125mg/5ml oral suspension sugar free
145,39021911000001105,Amoxicillin 250mg/5ml oral suspension sugar free
146,548011000001109,Amoxicillin 250mg/5ml oral suspension sugar free
147,328211000001104,Amoxicillin 250mg/5ml oral suspension sugar free
148,730511000001101,Amoxicillin 250mg/5ml oral suspension sugar free
149,9787311000001108,Amoxicillin 250mg/5ml oral suspension sugar free
150,10428411000001101,Amoxicillin 250mg/5ml oral suspension sugar free
151,15984911000001104,Amoxicillin 250mg/5ml oral suspension sugar free
152,29852211000001109,Erythromycin ethyl succinate 125mg/5ml oral suspension
153,21935211000001101,Erythromycin ethyl succinate 125mg/5ml oral suspension
154,41949011000001107,Erythromycin ethyl succinate 250mg/5ml oral suspension
155,563411000001101,Erythromycin ethyl succinate 250mg/5ml oral suspension
156,398811000001108,Erythromycin ethyl succinate 250mg/5ml oral suspension
157,816211000001107,Erythromycin ethyl succinate 250mg/5ml oral suspension
158,23902911000001100,Erythromycin ethyl succinate 250mg/5ml oral suspension
159,10307711000001108,Erythromycin ethyl succinate 250mg/5ml oral suspension
160,79111000001102,Erythromycin ethyl succinate 250mg/5ml oral suspension
161,38890011000001106,Erythromycin ethyl succinate 250mg/5ml oral suspension
162,94811000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
163,209811000001108,Phenoxymethylpenicillin 250mg/5ml oral solution
164,322611000001104,Phenoxymethylpenicillin 250mg/5ml oral solution
165,9805411000001108,Phenoxymethylpenicillin 250mg/5ml oral solution
166,10452411000001102,Phenoxymethylpenicillin 250mg/5ml oral solution
167,21038511000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
168,20129711000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
169,37772611000001104,Phenoxymethylpenicillin 250mg/5ml oral solution
170,21532611000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
171,38081911000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
172,189311000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
173,38081711000001100,Phenoxymethylpenicillin 125mg/5ml oral solution
174,604211000001105,Phenoxymethylpenicillin 125mg/5ml oral solution
175,11144611000001104,Phenoxymethylpenicillin 125mg/5ml oral solution
176,610511000001102,Phenoxymethylpenicillin 125mg/5ml oral solution
177,39177211000001100,Phenoxymethylpenicillin 125mg/5ml oral solution
178,19736211000001105,Phenoxymethylpenicillin 125mg/5ml oral solution
179,738911000001105,Phenoxymethylpenicillin 125mg/5ml oral solution
180,18719011000001104,Phenoxymethylpenicillin 125mg/5ml oral solution
181,15311000001105,Phenoxymethylpenicillin 125mg/5ml oral solution
182,808511000001109,Phenoxymethylpenicillin 125mg/5ml oral solution
183,41953911000001106,Phenoxymethylpenicillin 250mg/5ml oral solution
184,830011000001107,Amoxicillin 250mg/5ml oral suspension
185,568411000001107,Amoxicillin 250mg/5ml oral suspension
186,21776211000001103,Amoxicillin 250mg/5ml oral suspension
187,35901911000001104,Amoxicillin 125mg/5ml oral suspension sugar free
188,756511000001100,Amoxicillin 125mg/5ml oral suspension sugar free
189,623711000001108,Amoxicillin 125mg/5ml oral suspension sugar free
190,264811000001108,Amoxicillin 125mg/5ml oral suspension sugar free
191,9787111000001106,Amoxicillin 125mg/5ml oral suspension sugar free
192,10428011000001105,Amoxicillin 125mg/5ml oral suspension sugar free
193,15984711000001101,Amoxicillin 125mg/5ml oral suspension sugar free
194,42203411000001106,Amoxicillin 125mg/5ml oral suspension sugar free
195,4835611000001101,Flucloxacillin 250mg/5ml oral solution
196,38915611000001102,Flucloxacillin 250mg/5ml oral solution
197,40754011000001105,Flucloxacillin 250mg/5ml oral solution
198,18107911000001101,Flucloxacillin 250mg/5ml oral solution
199,38076711000001103,Flucloxacillin 250mg/5ml oral solution
200,21998111000001109,Flucloxacillin 250mg/5ml oral solution
201,16089611000001103,Flucloxacillin 125mg/5ml oral solution sugar free
202,16443111000001108,Flucloxacillin 125mg/5ml oral solution sugar free
203,16086911000001100,Flucloxacillin 125mg/5ml oral solution sugar free
204,27126211000001105,Flucloxacillin 125mg/5ml oral solution sugar free
205,28096311000001109,Flucloxacillin 125mg/5ml oral solution sugar free
206,23903911000001107,Erythromycin 250mg gastro-resistant tablets
207,11020911000001106,Erythromycin 250mg gastro-resistant tablets
208,35996611000001100,Erythromycin 250mg gastro-resistant tablets
209,32800711000001104,Erythromycin 250mg gastro-resistant tablets
210,654811000001103,Erythromycin 250mg gastro-resistant tablets
211,687011000001109,Erythromycin 250mg gastro-resistant tablets
212,30825911000001105,Erythromycin 250mg gastro-resistant tablets
213,38889811000001108,Erythromycin 250mg gastro-resistant tablets
214,19733011000001108,Erythromycin 250mg gastro-resistant tablets
215,19191611000001104,Erythromycin 250mg gastro-resistant tablets
216,40635711000001102,Erythromycin 250mg gastro-resistant tablets
217,887811000001107,Phenoxymethylpenicillin 250mg/5ml oral solution
218,30856011000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
219,39177611000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
220,333711000001103,Phenoxymethylpenicillin 250mg/5ml oral solution
221,18719411000001108,Phenoxymethylpenicillin 250mg/5ml oral solution
222,289911000001104,Phenoxymethylpenicillin 250mg/5ml oral solution
223,770211000001102,Phenoxymethylpenicillin 250mg/5ml oral solution
224,41953811000001101,Phenoxymethylpenicillin 250mg tablets
225,765311000001105,Phenoxymethylpenicillin 250mg tablets
226,35211000001107,Phenoxymethylpenicillin 250mg tablets
227,821311000001102,Phenoxymethylpenicillin 250mg tablets
228,415511000001109,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free
229,21976011000001104,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free
230,580811000001109,Erythroped A 500mg tablets
231,108811000001104,Erythroped SF 250mg/5ml oral suspension
232,294211000001105,Erythroped PI SF 125mg/5ml oral suspension
233,178911000001100,Erythroped Forte SF 500mg/5ml oral suspension
234,41949311000001105,Erythromycin stearate 250mg tablets
235,38215511000001102,Erythromycin stearate 250mg tablets
236,40924711000001104,Erythromycin stearate 250mg tablets
237,37911311000001102,Erythromycin stearate 250mg tablets
238,41949411000001103,Erythromycin stearate 500mg tablets
239,41953711000001109,Phenoxymethylpenicillin 125mg/5ml oral solution
240,392411000001109,Phenoxymethylpenicillin 125mg/5ml oral solution
241,683011000001103,Phenoxymethylpenicillin 125mg/5ml oral solution
242,10711000001104,Phenoxymethylpenicillin 125mg/5ml oral solution
243,9804611000001105,Phenoxymethylpenicillin 125mg/5ml oral solution
244,10452211000001101,Phenoxymethylpenicillin 125mg/5ml oral solution
245,21038311000001109,Phenoxymethylpenicillin 125mg/5ml oral solution
246,20129511000001108,Phenoxymethylpenicillin 125mg/5ml oral solution
247,24410611000001107,Phenoxymethylpenicillin 125mg/5ml oral solution
248,21532411000001101,Phenoxymethylpenicillin 125mg/5ml oral solution
249,38073211000001103,Erythromycin 250mg gastro-resistant tablets
250,17903711000001101,Erythromycin 250mg gastro-resistant tablets
251,4330011000001104,Erythromycin 250mg gastro-resistant tablets
252,29856311000001102,Erythromycin 250mg gastro-resistant tablets
253,17198711000001106,Erythromycin 250mg gastro-resistant tablets
254,18281911000001106,Erythromycin 250mg gastro-resistant tablets
255,7211000001107,Erythromycin 250mg gastro-resistant tablets
256,919211000001106,Erythromycin 250mg gastro-resistant tablets
257,126311000001101,Erythromycin 250mg gastro-resistant tablets
258,21976211000001109,Erythromycin 250mg gastro-resistant tablets
259,235411000001103,Rommix 250 EC tablets
260,9252611000001100,Clarithromycin 125mg/5ml oral suspension
261,36621611000001102,Clarithromycin 125mg/5ml oral suspension
262,9157411000001102,Clarithromycin 125mg/5ml oral suspension
263,30761711000001102,Clarithromycin 125mg/5ml oral suspension
264,30031911000001106,Clarithromycin 125mg/5ml oral suspension
265,9155811000001105,Clarithromycin 125mg/5ml oral suspension
266,38840411000001105,Clarithromycin 125mg/5ml oral suspension
267,18101811000001104,Clarithromycin 125mg/5ml oral suspension
268,9547411000001109,Clarithromycin 125mg/5ml oral suspension
269,15080411000001108,Clarithromycin 125mg/5ml oral suspension
270,9042011000001104,Clarithromycin 125mg/5ml oral suspension
271,463111000001102,Klaricid 500 tablets
272,211000001101,Klaricid Paediatric 250mg/5ml oral suspension
273,41948811000001108,Erythromycin 250mg gastro-resistant tablets
274,766711000001101,Erythromycin 250mg gastro-resistant tablets
275,89511000001103,Erythromycin 250mg gastro-resistant tablets
276,689511000001108,Erythromycin 250mg gastro-resistant tablets
277,789411000001103,Erythromycin 250mg gastro-resistant tablets
278,9795911000001100,Erythromycin 250mg gastro-resistant tablets
279,10406411000001108,Erythromycin 250mg gastro-resistant tablets
280,24389111000001103,Erythromycin 250mg gastro-resistant tablets
281,42204811000001106,Erythromycin 250mg gastro-resistant tablets
282,88811000001107,Amoxicillin 250mg/5ml oral suspension sugar free
283,29765211000001109,Amoxicillin 250mg/5ml oral suspension sugar free
284,520311000001108,Amoxicillin 250mg/5ml oral suspension sugar free
285,930911000001103,Amoxicillin 250mg/5ml oral suspension sugar free
286,21776011000001108,Amoxicillin 250mg/5ml oral suspension sugar free
287,41941311000001106,Amoxicillin 500mg/5ml oral suspension sugar free
288,40346311000001103,Amoxicillin 500mg/5ml oral suspension sugar free
289,39879711000001105,Amoxicillin 500mg/5ml oral suspension sugar free
290,39339111000001109,Amoxicillin 500mg/5ml oral suspension sugar free
291,388611000001105,Amoxil 250mg capsules
292,30761911000001100,Clarithromycin 250mg/5ml oral suspension
293,30041111000001109,Clarithromycin 250mg/5ml oral suspension
294,9156111000001109,Clarithromycin 250mg/5ml oral suspension
295,38840711000001104,Clarithromycin 250mg/5ml oral suspension
296,18103211000001101,Clarithromycin 250mg/5ml oral suspension
297,9547911000001101,Clarithromycin 250mg/5ml oral suspension
298,15080911000001100,Clarithromycin 250mg/5ml oral suspension
299,9042311000001101,Clarithromycin 250mg/5ml oral suspension
300,21854511000001107,Clarithromycin 250mg/5ml oral suspension
301,220811000001105,Klaricid 250mg tablets
302,917411000001101,Klaricid Paediatric 125mg/5ml oral suspension
303,19730711000001101,Phenoxymethylpenicillin 250mg tablets
304,17954711000001107,Phenoxymethylpenicillin 250mg tablets
305,41341211000001106,Phenoxymethylpenicillin 250mg tablets
306,634711000001107,Phenoxymethylpenicillin 250mg tablets
307,29983311000001107,Phenoxymethylpenicillin 250mg tablets
308,839711000001102,Phenoxymethylpenicillin 250mg tablets
309,799511000001103,Phenoxymethylpenicillin 250mg tablets
310,871611000001108,Phenoxymethylpenicillin 250mg tablets
311,482711000001106,Phenoxymethylpenicillin 250mg tablets
312,21844711000001100,Phenoxymethylpenicillin 250mg tablets
313,9215111000001107,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free
314,18107711000001103,Flucloxacillin 125mg/5ml oral solution
315,746511000001103,Flucloxacillin 125mg/5ml oral solution
316,767311000001102,Flucloxacillin 125mg/5ml oral solution
317,337811000001100,Flucloxacillin 125mg/5ml oral solution
318,21997911000001106,Flucloxacillin 125mg/5ml oral solution
319,41950311000001104,Flucloxacillin 250mg/5ml oral solution
320,11268511000001102,Flucloxacillin 250mg/5ml oral solution
321,16086311000001101,Flucloxacillin 250mg/5ml oral solution
322,18722811000001105,Flucloxacillin 250mg/5ml oral solution
323,20137211000001102,Flucloxacillin 250mg/5ml oral solution
324,13578311000001104,Flucloxacillin 250mg/5ml oral solution
325,513711000001108,Flucloxacillin 125mg/5ml oral solution
326,103311000001100,Flucloxacillin 125mg/5ml oral solution
327,207211000001101,Flucloxacillin 125mg/5ml oral solution
328,10454211000001105,Flucloxacillin 125mg/5ml oral solution
329,20136411000001100,Flucloxacillin 125mg/5ml oral solution
330,13578111000001101,Flucloxacillin 125mg/5ml oral solution
331,719411000001101,Flucloxacillin 125mg/5ml oral solution
332,138411000001106,Flucloxacillin 125mg/5ml oral solution
333,38914811000001104,Flucloxacillin 125mg/5ml oral solution
334,23189811000001102,Flucloxacillin 125mg/5ml oral solution
335,19193411000001103,Flucloxacillin 125mg/5ml oral solution
336,9803511000001108,Phenoxymethylpenicillin 250mg tablets
337,10430511000001103,Phenoxymethylpenicillin 250mg tablets
338,16063111000001105,Phenoxymethylpenicillin 250mg tablets
339,32489211000001105,Phenoxymethylpenicillin 250mg tablets
340,28985911000001106,Phenoxymethylpenicillin 250mg tablets
341,37773011000001102,Phenoxymethylpenicillin 250mg tablets
342,42591311000001106,Phenoxymethylpenicillin 250mg tablets
343,420411000001107,Phenoxymethylpenicillin 250mg tablets
344,78111000001109,Phenoxymethylpenicillin 250mg tablets
345,30856411000001107,Phenoxymethylpenicillin 250mg tablets
346,39176911000001106,Phenoxymethylpenicillin 250mg tablets
347,10427411000001100,Amoxicillin 250mg/5ml oral suspension
348,15984511000001106,Amoxicillin 250mg/5ml oral suspension
349,28943611000001107,Amoxicillin 250mg/5ml oral suspension
350,22609811000001109,Amoxicillin 250mg/5ml oral suspension
351,555611000001105,Amoxicillin 250mg/5ml oral suspension
352,213311000001100,Amoxicillin 250mg/5ml oral suspension
353,38787511000001101,Amoxicillin 250mg/5ml oral suspension
354,17781711000001107,Amoxicillin 250mg/5ml oral suspension
355,828811000001100,Amoxicillin 250mg/5ml oral suspension
356,15065511000001104,Amoxicillin 250mg/5ml oral suspension
357,673011000001105,Amoxicillin 250mg/5ml oral suspension
358,38619611000001103,Flucloxacillin 250mg/5ml oral solution sugar free
359,23979211000001107,Flucloxacillin 250mg/5ml oral solution sugar free
360,16248111000001100,Flucloxacillin 250mg/5ml oral solution sugar free
361,38915811000001103,Flucloxacillin 250mg/5ml oral solution sugar free
362,37732211000001103,Flucloxacillin 250mg/5ml oral solution sugar free
363,21997711000001109,Flucloxacillin 250mg/5ml oral solution sugar free
364,471111000001107,Floxapen 250mg capsules
365,888011000001100,Floxapen 500mg capsules
366,748211000001100,Ladropen 250mg capsules
367,703911000001109,Ladropen 500mg capsules
368,251311000001107,Fluclomix 250 capsules
369,39108511000001108,Nitrofurantoin 100mg modified-release capsules
370,44225811000001106,Nitrofurantoin 100mg modified-release capsules
371,41334211000001109,Nitrofurantoin 100mg modified-release capsules
372,44889611000001107,Nitrofurantoin 100mg modified-release capsules
373,44125511000001105,Nitrofurantoin 100mg modified-release capsules
374,44961111000001105,Nitrofurantoin 100mg modified-release capsules
375,58211000001101,Furadantin 50mg tablets
376,623211000001101,Macrodantin 50mg capsules
377,461311000001101,Urantoin 50mg tablets
378,517311000001102,Macrobid 100mg modified-release capsules
379,32746911000001108,Genfura 50mg tablets
380,856111000001107,Amoxicillin 125mg/5ml oral suspension
381,29769411000001106,Amoxicillin 125mg/5ml oral suspension
382,144711000001109,Amoxicillin 125mg/5ml oral suspension
383,200311000001108,Amoxicillin 125mg/5ml oral suspension
384,860211000001109,Amoxicillin 125mg/5ml oral suspension
385,21766511000001109,Amoxicillin 125mg/5ml oral suspension
386,41941111000001109,Amoxicillin 250mg/5ml oral suspension
387,819911000001107,Amoxicillin 250mg/5ml oral suspension
388,256911000001103,Amoxicillin 250mg/5ml oral suspension
389,767611000001107,Amoxicillin 250mg/5ml oral suspension
390,9786911000001106,Amoxicillin 250mg/5ml oral suspension
391,9038811000001106,Clarithromycin 500mg tablets
392,8819111000001101,Clarithromycin 500mg tablets
393,13745811000001102,Clarithromycin 500mg tablets
394,36847211000001101,Clarithromycin 500mg tablets
395,8915511000001104,Clarithromycin 500mg tablets
396,21854911000001100,Clarithromycin 500mg tablets
397,20097311000001109,Clarithromycin 500mg tablets
398,37083211000001101,Clarithromycin 250mg/5ml oral suspension
399,9253011000001103,Clarithromycin 250mg/5ml oral suspension
400,36621811000001103,Clarithromycin 250mg/5ml oral suspension
401,9157711000001108,Clarithromycin 250mg/5ml oral suspension
402,549011000001104,Amoxicillin 125mg/5ml oral suspension
403,9786511000001104,Amoxicillin 125mg/5ml oral suspension
404,10426911000001105,Amoxicillin 125mg/5ml oral suspension
405,15984311000001100,Amoxicillin 125mg/5ml oral suspension
406,28943411000001109,Amoxicillin 125mg/5ml oral suspension
407,22609411000001107,Amoxicillin 125mg/5ml oral suspension
408,143211000001100,Amoxicillin 125mg/5ml oral suspension
409,329011000001104,Amoxicillin 125mg/5ml oral suspension
410,38785711000001100,Amoxicillin 125mg/5ml oral suspension
411,17781111000001106,Amoxicillin 125mg/5ml oral suspension
412,21844511000001105,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free
413,849911000001104,Tenkicin 250mg tablets
414,39692111000001101,Flucloxacillin 250mg capsules
415,120711000001100,Flucloxacillin 250mg capsules
416,699911000001102,Flucloxacillin 250mg capsules
417,916911000001106,Flucloxacillin 250mg capsules
418,9798411000001103,Flucloxacillin 250mg capsules
419,10407811000001107,Flucloxacillin 250mg capsules
420,16050611000001101,Flucloxacillin 250mg capsules
421,41885411000001100,Flucloxacillin 250mg capsules
422,23907811000001108,Flucloxacillin 250mg capsules
423,19193211000001102,Flucloxacillin 500mg capsules
424,36738011000001105,Flucloxacillin 500mg capsules
425,17908811000001104,Flucloxacillin 500mg capsules
426,45167611000001101,Flucloxacillin 500mg capsules
427,770011000001107,Flucloxacillin 500mg capsules
428,15087511000001106,Flucloxacillin 500mg capsules
429,629811000001103,Flucloxacillin 500mg capsules
